index,date,freq,acu_interval,settle,acu_settle,error_mean,error_variance,variance
440303_051537,2021-04-28,16.0,1179.0,-0.279552302984,-0.819375565489,1.4522348951257,-3.742516427623416,2.923140862134416
440303_051538,2018-03-08,32.0,32.0,0.178423977936,0.178423977936,-0.0119367296002533,-0.4393458371769745,0.6177698151129746
440303_051538,2018-03-24,16.0,48.0,0.0081303549659999,0.186554332902,-0.1148336616106331,-0.6275890900535619,0.8141434229555619
440303_051538,2018-04-09,16.0,64.0,0.053009118374,0.239563451276,-0.22600071845575,-0.6851411998890296,0.9247046511650296
440303_051538,2018-04-25,16.0,80.0,0.190018447831,0.429581899107,-0.2925407677615967,-0.5772510484197542,1.006832947526754
440303_051538,2018-05-11,16.0,96.0,0.2947065062369999,0.724288405344,-0.2576089031639801,-0.3782890143812645,1.1025774197252645
440303_051538,2018-06-12,32.0,128.0,-0.830715822866,-0.106427417522,0.3152086449662566,-1.3757993710920642,1.2693719535700645
440303_051538,2018-07-11,29.0,157.0,-4.998626059568,-5.10505347709,0.938448524270334,-6.690969533619165,1.5859160565291643
440303_051538,2018-08-31,51.0,208.0,-7.70267097561,-12.8077244527,0.2888106101586647,-14.550170088266256,1.7424456355662554
440303_051538,2018-09-13,13.0,221.0,0.7180591962000005,-12.0896652565,0.1505259602196673,-13.811593221533258,1.7219279650332573
440303_051538,2018-10-02,19.0,240.0,1.7363921845999997,-10.3532730719,0.0068813540259995,-11.98798421173387,1.6347111398338692
440303_051538,2018-10-18,16.0,256.0,1.7045521578900011,-8.64872091401,-0.0171916855289975,-10.168966852722324,1.5202459387123255
440303_051538,2018-11-03,16.0,272.0,1.7917208974599994,-6.85700001655,0.097265724909997,-8.253756642998116,1.3967566264481155
440303_051538,2018-11-19,16.0,288.0,1.85565828253,-5.00134173402,0.3340770205246652,-6.295745620655273,1.2944038866352725
440303_051538,2018-12-01,12.0,300.0,1.3780626783200003,-3.6232790557,0.5479559824273337,-4.856527080320992,1.233248024620992
440303_051538,2019-01-06,36.0,336.0,1.7001082642599998,-1.92317079144,0.7644071798222662,-3.0393153726673177,1.1161445812273174
440303_051538,2019-02-07,32.0,368.0,-1.73865003983,-3.66182083127,0.4641227304703337,-4.793601659404902,1.1317808281349022
440303_051538,2019-02-19,12.0,380.0,0.1498821922500002,-3.51193863902,0.5676967748983341,-4.638987822163518,1.1270491831435183
440303_051538,2019-03-11,20.0,400.0,2.12008308189,-1.39185555713,1.265703205569534,-2.6387706376740447,1.2469150805440448
440303_051538,2019-03-27,16.0,416.0,3.34019860367,1.94834304654,2.2924975664390037,0.1467441670201466,1.8015988795198532
440303_051538,2019-04-25,29.0,445.0,5.44584347377,7.39418652031,3.6658329700132097,4.596316209286455,2.797870311023545
440303_051538,2019-04-28,3.0,448.0,0.2417692146499996,7.63595573496,3.671672055857233,4.822986338391676,2.812969396568324
440303_051538,2019-05-10,12.0,460.0,0.24549859576,7.88145433072,3.3806644207906995,5.193852999456279,2.68760133126372
440303_051538,2019-06-10,31.0,491.0,-1.7816678402,6.09978649052,1.2487879794671342,4.139235050797357,1.9605514397226431
440303_051538,2019-06-26,16.0,507.0,0.1722669227700004,6.27205341329,0.4825101575688277,4.440911867046206,1.831141546243794
440303_051538,2019-07-12,16.0,523.0,0.9815665084800004,7.25361992177,0.3184564998703347,5.503453017646375,1.7501669041236252
440303_051538,2019-08-14,33.0,556.0,1.46623636073,8.7198562825,1.095328562231999,6.891583070972304,1.828273211527696
440303_051538,2019-08-29,15.0,571.0,0.3210718718599992,9.04092815436,1.5203216402276638,7.043299156706437,1.9976289976535624
440303_051538,2019-09-27,29.0,600.0,0.4369832106800011,9.47791136504,2.058027456165333,7.085468503316055,2.392442861723945
440303_051538,2019-10-09,12.0,612.0,-0.1706506145200013,9.30726075052,2.203968694818,6.781390969888797,2.525869780631202
440303_051538,2019-11-17,39.0,651.0,-4.583156400459999,4.72410435006,2.400687008999904,2.219560251862512,2.504544098197488
440303_051538,2019-12-03,16.0,667.0,-3.0096142071800003,1.71449014288,2.192182207096087,-0.5392938246817169,2.253783967561717
440303_051538,2020-01-13,41.0,708.0,-6.20866302363,-4.49417288075,1.146586500811333,-5.972152106471514,1.477979225721514
440303_051538,2020-02-05,23.0,731.0,-0.6988810384199997,-5.19305391917,1.012690954598666,-6.525176964697415,1.3321230455274151
440303_051538,2020-02-21,16.0,747.0,0.3374976529399998,-4.85555626623,1.0858857934636683,-6.166427034180949,1.3108707679509497
440303_051538,2020-03-24,32.0,779.0,2.707951835,-2.14760443123,1.1782408219083664,-3.5347721513595145,1.3871677201295145
440303_051538,2020-04-09,16.0,795.0,2.1576502791026,0.0100458478726,1.0826435198128137,-1.4313574962790196,1.4414033441516196
440303_051538,2020-05-11,32.0,827.0,5.460224995057399,5.47027084293,0.9349621558926672,3.795675336917057,1.674595506012943
440303_051538,2020-06-12,32.0,859.0,1.3250363531799998,6.79530719611,0.9443639337456656,4.90143451418538,1.89387268192462
440303_051538,2020-07-14,32.0,891.0,-4.209875415519999,2.58543178059,0.9869349625960996,0.666913590649062,1.918518189940938
440303_051538,2020-07-30,16.0,907.0,-0.2427663873500001,2.34266539324,1.16739044236271,0.3641963109370634,1.9784690823029365
440303_051538,2020-08-15,16.0,923.0,1.82141206637,4.16407745961,1.4142015591719002,2.082472057875447,2.0816054017345524
440303_051538,2020-09-16,32.0,955.0,3.4785694839800003,7.64264694359,1.4427809873946664,5.51192534185275,2.1307216017372497
440303_051538,2020-10-11,25.0,980.0,-3.2782930618600004,4.36435388173,0.9840967899510108,2.314488235317543,2.0498656464124565
440303_051538,2020-10-18,7.0,987.0,-1.3324306977699996,3.03192318396,0.8867940672843333,0.9964124346656376,2.0355107492943625
440303_051538,2020-11-03,16.0,1003.0,-2.9951704443795,0.0367527395805,0.797063637760133,-1.96826263971574,2.00501537929624
440303_051538,2020-11-19,16.0,1019.0,-2.6124805350305,-2.57572779545,0.9107329241701664,-4.555358603493643,1.979630808043642
440303_051538,2020-12-05,16.0,1035.0,-1.995628352,-4.57135614745,1.1752874659780002,-6.542120273555371,1.9707641261053708
440303_051538,2020-12-21,16.0,1051.0,-1.2141949050899994,-5.78555105254,1.4719483723376667,-7.76683679311251,1.9812857405725104
440303_051538,2021-01-06,16.0,1067.0,-0.2929121943300004,-6.07846324687,1.6890779192563334,-8.084328318982294,2.005865072112295
440303_051538,2021-02-08,33.0,1100.0,2.09266325992,-3.98579998695,1.6990194363713318,-6.049117077723663,2.063317090773663
440303_051538,2021-02-23,15.0,1115.0,1.38739205051,-2.59840793644,1.5844876571717998,-4.684463168714549,2.0860552322745485
440303_051538,2021-03-11,16.0,1131.0,1.33261294644,-1.26579499,1.4863319967878,-3.411059894717618,2.1452649047176178
440303_051538,2021-04-12,32.0,1163.0,1.0694462870830002,-0.196348702917,1.5646618990213663,-2.7917104399739223,2.595361737056922
440303_051538,2021-04-28,16.0,1179.0,-0.3750120567289999,-0.571360759646,1.7002497009687,-3.494501621780416,2.923140862134416
440303_051596,2018-03-08,32.0,32.0,-0.238189186608,-0.238189186608,-0.4285498941442534,-0.8559590017209746,0.6177698151129746
440303_051596,2018-03-24,16.0,48.0,0.057009684371,-0.181179502237,-0.4825674967496332,-0.9953229251925618,0.8141434229555619
440303_051596,2018-04-09,16.0,64.0,0.1636877009617,-0.0174918012753,-0.48305597100705,-0.9421964524403296,0.9247046511650296
440303_051596,2018-04-25,16.0,80.0,0.2412343283893,0.223742527114,-0.4983801397545967,-0.7830904204127541,1.006832947526754
440303_051596,2018-05-11,16.0,96.0,0.211894116921,0.435636644035,-0.54626066447298,-0.6669407756902644,1.1025774197252645
440303_051596,2018-06-12,32.0,128.0,-1.284185553126,-0.848548909091,-0.4269128466027433,-2.117920862661064,1.2693719535700645
440303_051596,2018-07-11,29.0,157.0,-5.170836609269,-6.01938551836,0.0241164830003342,-7.605301574889165,1.5859160565291643
440303_051596,2018-08-31,51.0,208.0,-8.39063971624,-14.4100252346,-1.3134901717413356,-16.152470870166255,1.7424456355662554
440303_051596,2018-09-13,13.0,221.0,0.5473682648000011,-13.8626569698,-1.6224657530803324,-15.584584934833256,1.7219279650332573
440303_051596,2018-10-02,19.0,240.0,1.649415514199999,-12.2132414556,-1.8530870296740003,-13.84795259543387,1.6347111398338692
440303_051596,2018-10-18,16.0,256.0,1.7172125431000005,-10.4960289125,-1.8644996840189985,-12.016274851212328,1.5202459387123255
440303_051596,2018-11-03,16.0,272.0,1.7441486508799997,-8.75188026162,-1.7976145201600031,-10.148636888068117,1.3967566264481155
440303_051596,2018-11-19,16.0,288.0,1.6660441421700003,-7.08583611945,-1.750417364905334,-8.380240006085272,1.2944038866352725
440303_051596,2018-12-01,12.0,300.0,1.1741529046399997,-5.91168321481,-1.7404481766826665,-7.144931239430992,1.233248024620992
440303_051596,2019-01-06,36.0,336.0,1.59191074721,-4.3197724676,-1.6321944963377335,-5.435917048827317,1.1161445812273174
440303_051596,2019-02-07,32.0,368.0,-1.2996463393499995,-5.61941880695,-1.493475245209666,-6.751199635084902,1.1317808281349022
440303_051596,2019-02-19,12.0,380.0,0.1759673350500001,-5.4434514719,-1.3638160579816656,-6.570500655043518,1.1270491831435183
440303_051596,2019-03-11,20.0,400.0,1.9467802037199995,-3.49667126818,-0.839112505480466,-4.743586348724045,1.2469150805440448
440303_051596,2019-03-27,16.0,416.0,3.000706764842,-0.495964503338,-0.1518099834389965,-2.297563382857853,1.8015988795198532
440303_051596,2019-04-25,29.0,445.0,4.934749287678001,4.43878478434,0.71043123404321,1.640914473316455,2.797870311023545
440303_051596,2019-04-28,3.0,448.0,0.2474670098500002,4.68625179419,0.7219681150872339,1.8732823976216768,2.812969396568324
440303_051596,2019-05-10,12.0,460.0,0.44183893703,5.12809073122,0.6273008212907003,2.4404893999562804,2.68760133126372
440303_051596,2019-06-10,31.0,491.0,-0.2377890792400006,4.89030165198,0.0393031409271342,2.929750212257357,1.9605514397226431
440303_051596,2019-06-26,16.0,507.0,0.8278643060400004,5.71816595802,-0.0713772977011721,3.8870244117762063,1.831141546243794
440303_051596,2019-07-12,16.0,523.0,1.0426472442699994,6.76081320229,-0.174350219609666,5.010646298166375,1.7501669041236252
440303_051596,2019-08-14,33.0,556.0,0.14663881339,6.90745201568,-0.7170757045880016,5.0791788041523045,1.828273211527696
440303_051596,2019-08-29,15.0,571.0,-0.2142137597299998,6.69323825595,-0.8273682581823358,4.695609258296438,1.9976289976535624
440303_051596,2019-09-27,29.0,600.0,0.2032991520800005,6.89653740803,-0.5233465008446672,4.504094546306055,2.392442861723945
440303_051596,2019-10-09,12.0,612.0,-0.0011712954100007,6.89536611262,-0.2079259430819995,4.369496331988797,2.525869780631202
440303_051596,2019-11-17,39.0,651.0,-3.82837632887,3.06698978375,0.7435724426899037,0.562445685552512,2.504544098197488
440303_051596,2019-12-03,16.0,667.0,-3.1395520815125,-0.0725622977625,0.4051297664535867,-2.326346265324217,2.253783967561717
440303_051596,2020-01-13,41.0,708.0,-6.9562850046675,-7.02884730243,-1.3880879208686672,-8.506826528151514,1.477979225721514
440303_051596,2020-02-05,23.0,731.0,-0.3026709380100003,-7.33151824044,-1.1257733666713348,-8.663641285967415,1.3321230455274151
440303_051596,2020-02-21,16.0,747.0,0.7971905880000003,-6.53432765244,-0.5928855927463319,-7.845198420390949,1.3108707679509497
440303_051596,2020-03-24,32.0,779.0,3.77778922795,-2.75653842449,0.5693068286483665,-4.1437061446195145,1.3871677201295145
440303_051596,2020-04-09,16.0,795.0,2.51949336734,-0.23704505715,0.8355526147902135,-1.6784484013016197,1.4414033441516196
440303_051596,2020-05-11,32.0,827.0,5.142522660819999,4.90547760367,0.3701689166326671,3.230882097657057,1.674595506012943
440303_051596,2020-06-12,32.0,859.0,0.3559659167300006,5.2614435204,-0.5894997419643335,3.3675708384753804,1.89387268192462
440303_051596,2020-07-14,32.0,891.0,-4.341562047648,0.919881472752,-0.6786153452419003,-0.998636717188938,1.918518189940938
440303_051596,2020-07-30,16.0,907.0,-0.1172847547250001,0.802596718027,-0.37267823285029,-1.1758723642759366,1.9784690823029365
440303_051596,2020-08-15,16.0,923.0,1.920485309433,2.72308202746,-0.0267938729780996,0.6414766257254474,2.0816054017345524
440303_051596,2020-09-16,32.0,955.0,3.4751813738700004,6.19826340133,-0.0016025548653333,4.067541799592751,2.1307216017372497
440303_051596,2020-10-11,25.0,980.0,-3.1450353745600004,3.05322802677,-0.3270290650089889,1.003362380357543,2.0498656464124565
440303_051596,2020-10-18,7.0,987.0,-1.2657728284399998,1.78745519833,-0.3576739183456667,-0.2480555509643625,2.0355107492943625
440303_051596,2020-11-03,16.0,1003.0,-2.86762472383,-1.0801695255,-0.3198586273203668,-3.08518490479624,2.00501537929624
440303_051596,2020-11-19,16.0,1019.0,-2.60746670119,-3.68763622669,-0.2011755070698333,-5.6672670347336425,1.979630808043642
440303_051596,2020-12-05,16.0,1035.0,-2.15880762362,-5.84644385031,-0.0998002368819994,-7.817207976415371,1.9707641261053708
440303_051596,2020-12-21,16.0,1051.0,-1.4837382521100002,-7.33018210242,-0.0726826775423337,-9.31146784299251,1.9812857405725104
440303_051596,2021-01-06,16.0,1067.0,-0.53452719604,-7.86470929846,-0.0971681323336666,-9.870574370572296,2.005865072112295
440303_051596,2021-02-08,33.0,1100.0,2.2504990022500007,-5.61421029621,0.0706091271113322,-7.677527386983662,2.063317090773663
440303_051596,2021-02-23,15.0,1115.0,1.7038407029999996,-3.91036959321,0.2725260004018,-5.9964248254845485,2.0860552322745485
440303_051596,2021-03-11,16.0,1131.0,1.68815364212,-2.22221595109,0.5299110356978001,-4.367480855807617,2.1452649047176178
440303_051596,2021-04-12,32.0,1163.0,1.782752292211,-0.439463658879,1.3215469430593665,-3.0348253959359224,2.595361737056922
440303_051596,2021-04-28,16.0,1179.0,-0.0481499107389999,-0.487613569618,1.7839968909967,-3.410754431752416,2.923140862134416
440303_051597,2018-03-08,32.0,32.0,-0.202946221248,-0.202946221248,-0.3933069287842533,-0.8207160363609746,0.6177698151129746
440303_051597,2018-03-24,16.0,48.0,0.0436034324229999,-0.159342788825,-0.4607307833376332,-0.9734862117805618,0.8141434229555619
440303_051597,2018-04-09,16.0,64.0,0.1296992573648,-0.0296435314602,-0.49520770119195,-0.9543481826252296,0.9247046511650296
440303_051597,2018-04-25,16.0,80.0,0.2080977621562,0.178454230696,-0.5436684361725967,-0.8283787168307541,1.006832947526754
440303_051597,2018-05-11,16.0,96.0,0.2259134259379999,0.404367656634,-0.5775296518739801,-0.6982097630912645,1.1025774197252645
440303_051597,2018-06-12,32.0,128.0,-0.881886243231,-0.477518586597,-0.0558825241087433,-1.7468905401670642,1.2693719535700645
440303_051597,2018-07-11,29.0,157.0,-4.457198115513,-4.93471670211,1.108785299250334,-6.520632758639165,1.5859160565291643
440303_051597,2018-08-31,51.0,208.0,-7.39901934409,-12.3337360462,0.7627990166586649,-14.076181681766256,1.7424456355662554
440303_051597,2018-09-13,13.0,221.0,0.5698694461000002,-11.7638666001,0.4763246166196673,-13.485794565133258,1.7219279650332573
440303_051597,2018-10-02,19.0,240.0,1.5265298276999992,-10.2373367724,0.122817653525999,-11.872047912233873,1.6347111398338692
440303_051597,2018-10-18,16.0,256.0,1.55286733234,-8.68446944006,-0.0529402115789992,-10.204715378772327,1.5202459387123255
440303_051597,2018-11-03,16.0,272.0,1.6384794022400009,-7.04599003782,-0.0917242963600033,-8.442746664268116,1.3967566264481155
440303_051597,2018-11-19,16.0,288.0,1.6721128747999998,-5.37387716302,-0.0384584084753347,-6.668281049655272,1.2944038866352725
440303_051597,2018-12-01,12.0,300.0,1.2332831523600003,-4.14059401066,0.0306410274673334,-5.373842035280992,1.233248024620992
440303_051597,2019-01-06,36.0,336.0,1.74953768508,-2.39105632558,0.2965216456822661,-3.5072009068073173,1.1161445812273174
440303_051597,2019-02-07,32.0,368.0,-1.20164490723,-3.59270123281,0.5332423289303336,-4.724482060944903,1.1317808281349022
440303_051597,2019-02-19,12.0,380.0,0.2166590594299999,-3.37604217338,0.7035932405383338,-4.503091356523519,1.1270491831435183
440303_051597,2019-03-11,20.0,400.0,2.01522398041,-1.36081819297,1.296740569729534,-2.607733273514045,1.2469150805440448
440303_051597,2019-03-27,16.0,416.0,3.05809138422,1.69727319125,2.041427711149004,-0.1043256882698533,1.8015988795198532
440303_051597,2019-04-25,29.0,445.0,4.94206924612,6.63934243737,2.9109888870732097,3.841472126346455,2.797870311023545
440303_051597,2019-04-28,3.0,448.0,0.2345279412400005,6.87387037861,2.909586699507234,4.060900982041677,2.812969396568324
440303_051597,2019-05-10,12.0,460.0,0.3546353089499998,7.22850568756,2.7277157776307,4.540904356296281,2.68760133126372
440303_051597,2019-06-10,31.0,491.0,-0.7527554117299999,6.47575027583,1.6247517647771348,4.515198836107357,1.9605514397226431
440303_051597,2019-06-26,16.0,507.0,0.57027233092,7.04602260675,1.256479351028828,5.214881060506206,1.831141546243794
440303_051597,2019-07-12,16.0,523.0,1.0685259237900002,8.11454853054,1.1793851086403349,6.364381626416376,1.7501669041236252
440303_051597,2019-08-14,33.0,556.0,1.2606668539699992,9.37521538451,1.7506876642419984,7.546942172982304,1.828273211527696
440303_051597,2019-08-29,15.0,571.0,0.2453566506300006,9.62057203514,2.0999655210076646,7.622943037486438,1.9976289976535624
440303_051597,2019-09-27,29.0,600.0,0.3121437641,9.93271579924,2.512831890365333,7.540272937516055,2.392442861723945
440303_051597,2019-10-09,12.0,612.0,-0.2217763226600002,9.71093947658,2.607647420878001,7.185069695948798,2.525869780631202
440303_051597,2019-11-17,39.0,651.0,-4.9991572862,4.71178219038,2.388364849319904,2.207238092182512,2.504544098197488
440303_051597,2019-12-03,16.0,667.0,-3.30854825532,1.40323393506,1.8809259992760867,-0.8505500325017168,2.253783967561717
440303_051597,2020-01-13,41.0,708.0,-6.65762008832,-5.25438615326,0.3863732283013332,-6.732365378981513,1.477979225721514
440303_051597,2020-02-05,23.0,731.0,-0.3745789773300005,-5.62896513059,0.5767797431786654,-6.961088176117416,1.3321230455274151
440303_051597,2020-02-21,16.0,747.0,0.6896556011100001,-4.93930952948,1.002132530213668,-6.2501802974309495,1.3108707679509497
440303_051597,2020-03-24,32.0,779.0,3.5754334294500003,-1.36387610003,1.9619691531083665,-2.7510438201595147,1.3871677201295145
440303_051597,2020-04-09,16.0,795.0,2.45275582201,1.08887972198,2.161477393920213,-0.3525236221716197,1.4414033441516196
440303_051597,2020-05-11,32.0,827.0,5.30279711874,6.39167684072,1.8563681536826675,4.717081334707057,1.674595506012943
440303_051597,2020-06-12,32.0,859.0,0.6322324758800004,7.0239093166,1.1729660542356664,5.13003663467538,1.89387268192462
440303_051597,2020-07-14,32.0,891.0,-4.55037767204,2.47353164456,0.8750348265660997,0.5550134546190619,1.918518189940938
440303_051597,2020-07-30,16.0,907.0,-0.2354929520199999,2.23803869254,1.06276374166271,0.2595696102370635,1.9784690823029365
440303_051597,2020-08-15,16.0,923.0,1.89443181196,4.1324705045,1.3825946040619002,2.050865102765447,2.0816054017345524
440303_051597,2020-09-16,32.0,955.0,3.64342832456,7.77589882906,1.5760328728646664,5.64517722732275,2.1307216017372497
440303_051597,2020-10-11,25.0,980.0,-3.21968210569,4.55621672337,1.1759596315910117,2.506351076957544,2.0498656464124565
440303_051597,2020-10-18,7.0,987.0,-1.3309566637700003,3.2252600596,1.080130942924333,1.1897493103056376,2.0355107492943625
440303_051597,2020-11-03,16.0,1003.0,-3.027333242503,0.197926817097,0.958237715276633,-1.80708856219924,2.00501537929624
440303_051597,2020-11-19,16.0,1019.0,-2.695290523937,-2.49736370684,0.9890970127801668,-4.476994514883642,1.979630808043642
440303_051597,2020-12-05,16.0,1035.0,-2.09814207067,-4.59550577751,1.151137835918001,-6.56626990361537,1.9707641261053708
440303_051597,2020-12-21,16.0,1051.0,-1.29407691799,-5.8895826955,1.3679167293776668,-7.870868436072509,1.9812857405725104
440303_051597,2021-01-06,16.0,1067.0,-0.3509730042000001,-6.2405556997,1.5269854664263338,-8.246420771812295,2.005865072112295
440303_051597,2021-02-08,33.0,1100.0,2.03293416178,-4.20762153792,1.477197885401332,-6.270938628693663,2.063317090773663
440303_051597,2021-02-23,15.0,1115.0,1.4874582206099998,-2.72016331731,1.4627322763018,-4.806218549584548,2.0860552322745485
440303_051597,2021-03-11,16.0,1131.0,1.5574541712199998,-1.16270914609,1.5894178406978,-3.307974050807618,2.1452649047176178
440303_051597,2021-04-12,32.0,1163.0,1.77776006673,0.61505092064,2.3760615225783663,-1.9803108164169223,2.595361737056922
440303_051597,2021-04-28,16.0,1179.0,-0.0112406672379999,0.603810253402,2.8754207140167,-2.319330608732416,2.923140862134416
440303_051598,2018-03-08,32.0,32.0,0.0939360893146,0.0939360893146,-0.0964246182216533,-0.5238337257983746,0.6177698151129746
440303_051598,2018-03-24,16.0,48.0,0.1209591627724,0.214895252087,-0.0864927424256331,-0.5992481708685619,0.8141434229555619
440303_051598,2018-04-09,16.0,64.0,0.267874269547,0.482769521634,0.0172053519022499,-0.4419351295310295,0.9247046511650296
440303_051598,2018-04-25,16.0,80.0,0.475821104762,0.958590626396,0.2364679595274033,-0.0482423211307541,1.006832947526754
440303_051598,2018-05-11,16.0,96.0,0.6212665105340001,1.57985713693,0.59795982842202,0.4772797172047356,1.1025774197252645
440303_051598,2018-06-12,32.0,128.0,-0.0481231876600001,1.53173394927,1.9533700117582569,0.2623619956999357,1.2693719535700645
440303_051598,2018-07-11,29.0,157.0,-4.4105644816,-2.87883053233,3.1646714690303344,-4.464746588859164,1.5859160565291643
440303_051598,2018-08-31,51.0,208.0,-8.88640582597,-11.7652363583,1.331298704558666,-13.507681993866257,1.7424456355662554
440303_051598,2018-09-13,13.0,221.0,0.7389466528999993,-11.0262897054,1.2139015113196674,-12.748217670433258,1.7219279650332573
440303_051598,2018-10-02,19.0,240.0,1.7562395912300008,-9.27005011417,1.0901043117560008,-10.90476125400387,1.6347111398338692
440303_051598,2018-10-18,16.0,256.0,1.4521119908499989,-7.81793812332,0.8135911051610014,-9.338184062032326,1.5202459387123255
440303_051598,2018-11-03,16.0,272.0,1.2933798216000003,-6.52455830172,0.4297074397399969,-7.921314928168115,1.3967566264481155
440303_051598,2018-11-19,16.0,288.0,1.3393636336999997,-5.18519466802,0.1502240865246653,-6.479598554655272,1.2944038866352725
440303_051598,2018-12-01,12.0,300.0,1.1313965497900007,-4.05379811823,0.1174369198973339,-5.287046142850992,1.233248024620992
440303_051598,2019-01-06,36.0,336.0,2.04745576723,-2.006342351,0.6812356202622665,-3.122486932227317,1.1161445812273174
440303_051598,2019-02-07,32.0,368.0,-1.2010002594200002,-3.20734261042,0.9186009513203336,-4.339123438554903,1.1317808281349022
440303_051598,2019-02-19,12.0,380.0,0.2484197586999998,-2.95892285172,1.1207125621983338,-4.085972034863518,1.1270491831435183
440303_051598,2019-03-11,20.0,400.0,2.1734021562,-0.78552069552,1.872038067179534,-2.032435776064045,1.2469150805440448
440303_051598,2019-03-27,16.0,416.0,3.27449537249,2.48897467697,2.8331291968690038,0.6873757974501464,1.8015988795198532
440303_051598,2019-04-25,29.0,445.0,5.32543099361,7.81440567058,4.08605212028321,5.016535359556455,2.797870311023545
440303_051598,2019-04-28,3.0,448.0,0.2485257014300002,8.06293137201,4.0986476929072335,5.249961975441677,2.812969396568324
440303_051598,2019-05-10,12.0,460.0,0.3164729233399992,8.37940429535,3.8786143854207,5.69180296408628,2.68760133126372
440303_051598,2019-06-10,31.0,491.0,-1.6529091321999996,6.72649516315,1.8754966520971343,4.765943723427357,1.9605514397226431
440303_051598,2019-06-26,16.0,507.0,-0.0956511437100005,6.63084401944,0.8413007637188272,4.799702473196206,1.831141546243794
440303_051598,2019-07-12,16.0,523.0,0.5373181176100008,7.16816213705,0.2329987151503347,5.417995232926375,1.7501669041236252
440303_051598,2019-08-14,33.0,556.0,0.8999990102099993,8.06816114726,0.4436334269919983,6.239887935732304,1.828273211527696
440303_051598,2019-08-29,15.0,571.0,0.4788930765699994,8.54705422383,1.0264477096976634,6.549425226176437,1.9976289976535624
440303_051598,2019-09-27,29.0,600.0,1.1445936121300004,9.69164783596,2.271763927085332,7.299204974236054,2.392442861723945
440303_051598,2019-10-09,12.0,612.0,-0.0072404672299999,9.68440736873,2.5811153130280005,7.158537588098797,2.525869780631202
440303_051598,2019-11-17,39.0,651.0,-4.99985700966,4.68455035907,2.361133018009904,2.180006260872512,2.504544098197488
440303_051598,2019-12-03,16.0,667.0,-2.8550537404800003,1.82949661859,2.307188682806087,-0.4242873489717169,2.253783967561717
440303_051598,2020-01-13,41.0,708.0,-5.1335589562,-3.30406233761,2.336697043951333,-4.782041563331514,1.477979225721514
440303_051598,2020-02-05,23.0,731.0,-1.1845868109500004,-4.48864914856,1.7170957252086652,-5.820772194087416,1.3321230455274151
440303_051598,2020-02-21,16.0,747.0,-0.2362707083099993,-4.72491985687,1.2165222028236684,-6.035790624820949,1.3108707679509497
440303_051598,2020-03-24,32.0,779.0,2.01709109971,-2.70782875716,0.6180164959783663,-4.094996477289515,1.3871677201295145
440303_051598,2020-04-09,16.0,795.0,2.2793702045870003,-0.428458552573,0.6441391193672135,-1.86986189672462,1.4414033441516196
440303_051598,2020-05-11,32.0,827.0,5.809579193433,5.38112064086,0.8458119538226674,3.706525134847057,1.674595506012943
440303_051598,2020-06-12,32.0,859.0,1.0690116980199995,6.45013233888,0.5991890765156658,4.55625965695538,1.89387268192462
440303_051598,2020-07-14,32.0,891.0,-3.8881193001,2.56201303878,0.9635162207860996,0.6434948488390619,1.918518189940938
440303_051598,2020-07-30,16.0,907.0,-0.0444003570999997,2.51761268168,1.3423377308027102,0.5391435993770637,1.9784690823029365
440303_051598,2020-08-15,16.0,923.0,1.94407457206,4.46168725374,1.7118113533019006,2.380081852005448,2.0816054017345524
440303_051598,2020-09-16,32.0,955.0,3.53626455589,7.99795180963,1.7980858534346664,5.86723020789275,2.1307216017372497
440303_051598,2020-10-11,25.0,980.0,-3.17798537047,4.81996643916,1.4397093473810112,2.7701007927475434,2.0498656464124565
440303_051598,2020-10-18,7.0,987.0,-1.25330798652,3.56665845264,1.4215293359643333,1.5311477033456375,2.0355107492943625
440303_051598,2020-11-03,16.0,1003.0,-2.751830498739,0.814827953901,1.575138852080633,-1.1901874253952398,2.00501537929624
440303_051598,2020-11-19,16.0,1019.0,-2.379699482801,-1.5648715289,1.9215891907201668,-3.544502336943642,1.979630808043642
440303_051598,2020-12-05,16.0,1035.0,-1.89236166615,-3.45723319505,2.2894104183780004,-5.427997321155371,1.9707641261053708
440303_051598,2020-12-21,16.0,1051.0,-1.2648160656600005,-4.72204926071,2.535450164167666,-6.703335001282511,1.9812857405725104
440303_051598,2021-01-06,16.0,1067.0,-0.4167293044899995,-5.1387785652,2.6287626009263336,-7.144643637312295,2.005865072112295
440303_051598,2021-02-08,33.0,1100.0,1.99510733932,-3.14367122588,2.541148197441332,-5.206988316653662,2.063317090773663
440303_051598,2021-02-23,15.0,1115.0,1.34899064206,-1.79468058382,2.3882150097918,-3.880735816094549,2.0860552322745485
440303_051598,2021-03-11,16.0,1131.0,1.102053132938,-0.692627450882,2.0594995359058,-2.837892355599618,2.1452649047176178
440303_051598,2021-04-12,32.0,1163.0,-0.1585653005490001,-0.851192751431,0.9098178505073664,-3.446554488487922,2.595361737056922
440303_051598,2021-04-28,16.0,1179.0,-1.045563942689,-1.89675669412,0.3748537664947,-4.819897556254416,2.923140862134416
440303_051648,2018-03-08,32.0,32.0,-0.426646165387,-0.426646165387,-0.6170068729232534,-1.0444159804999746,0.6177698151129746
440303_051648,2018-03-24,16.0,48.0,-0.0804507052629999,-0.50709687065,-0.8084848651626331,-1.3212402936055618,0.8141434229555619
